 crate_id | slot | fem_channel | wireplane | wirenum 
        1 |    9 |          14 | U         |     590
        4 |   12 |          29 | V         |     590
        1 |    9 |          15 | U         |     591
        3 |   15 |          47 | Y         |     591
        4 |   12 |          31 | V         |     591
        3 |   15 |          48 | Y         |     592
        4 |   11 |           1 | V         |     592
        1 |    9 |          16 | U         |     592
        4 |   11 |           3 | V         |     593
        1 |    9 |          17 | U         |     593
        3 |   15 |          49 | Y         |     593
        3 |   15 |          50 | Y         |     594
        4 |   11 |           5 | V         |     594
        1 |    9 |          18 | U         |     594
        4 |   11 |           7 | V         |     595
        1 |    9 |          19 | U         |     595
        3 |   15 |          51 | Y         |     595
        1 |    9 |          20 | U         |     596
        4 |   11 |           9 | V         |     596
        3 |   15 |          52 | Y         |     596
        3 |   15 |          53 | Y         |     597
        1 |    9 |          21 | U         |     597
        4 |   11 |          11 | V         |     597
        1 |    9 |          22 | U         |     598
        3 |   15 |          54 | Y         |     598
        4 |   11 |          13 | V         |     598
        3 |   15 |          55 | Y         |     599
        1 |    9 |          23 | U         |     599
        4 |   11 |          15 | V         |     599
        1 |    9 |          24 | U         |     600
        4 |   11 |          17 | V         |     600
        3 |   15 |          56 | Y         |     600
        3 |   15 |          57 | Y         |     601
        1 |    9 |          25 | U         |     601
        4 |   11 |          19 | V         |     601
        1 |    9 |          26 | U         |     602
        3 |   15 |          58 | Y         |     602
        4 |   11 |          21 | V         |     602
        4 |   11 |          23 | V         |     603
        3 |   15 |          59 | Y         |     603
        1 |    9 |          27 | U         |     603
        4 |   11 |          25 | V         |     604
        1 |    9 |          28 | U         |     604
        3 |   15 |          60 | Y         |     604
        1 |    9 |          29 | U         |     605
        3 |   15 |          61 | Y         |     605
        4 |   11 |          27 | V         |     605
        3 |   15 |          62 | Y         |     606
        4 |   11 |          29 | V         |     606
        1 |    9 |          30 | U         |     606
        4 |   11 |          31 | V         |     607
        1 |    9 |          31 | U         |     607
        3 |   15 |          63 | Y         |     607
        4 |   10 |           1 | V         |     608
        1 |    9 |          32 | U         |     608
        3 |   14 |          32 | Y         |     608
        3 |   14 |          33 | Y         |     609
        1 |    9 |          33 | U         |     609
        4 |   10 |           3 | V         |     609
        4 |   10 |           5 | V         |     610
        1 |    9 |          34 | U         |     610
        3 |   14 |          34 | Y         |     610
        4 |   10 |           7 | V         |     611
        3 |   14 |          35 | Y         |     611
        1 |    9 |          35 | U         |     611
        1 |    9 |          36 | U         |     612
        4 |   10 |           9 | V         |     612
        3 |   14 |          36 | Y         |     612
        4 |   10 |          11 | V         |     613
        3 |   14 |          37 | Y         |     613
        1 |    9 |          37 | U         |     613
        3 |   14 |          38 | Y         |     614
        4 |   10 |          13 | V         |     614
        1 |    9 |          38 | U         |     614
        1 |    9 |          39 | U         |     615
        3 |   14 |          39 | Y         |     615
        4 |   10 |          15 | V         |     615
        4 |   10 |          17 | V         |     616
        3 |   14 |          40 | Y         |     616
        1 |    9 |          40 | U         |     616
        4 |   10 |          19 | V         |     617
        3 |   14 |          41 | Y         |     617
        1 |    9 |          41 | U         |     617
        1 |    9 |          42 | U         |     618
        4 |   10 |          21 | V         |     618
        3 |   14 |          42 | Y         |     618
        1 |    9 |          43 | U         |     619
        4 |   10 |          23 | V         |     619
